RBG_CYC_83755_Nw_c0_41V_40C_180416_Lowercutoff_100DOD_C5C5_0000_08_1 (269953 Points)
Time (s)	Current (mAh)
494418	40.38
494718	40.39
495018	40.39
495318	40.39
495618	40.38
495918	40.38
496218	40.39
496518	40.38
496818	40.39
497118	40.38
497418	40.38
497720	40.38
498020	40.38
498320	40.38
498620	40.39
498920	40.38
499276	40.38
499522	40.39
499822	40.38
500122	40.39
500422	40.38
500722	40.38
501022	40.38
501322	40.39
501622	40.39
501922	40.38
502222	40.38
502522	40.38
502822	40.38
503122	40.39
503422	40.39
503722	40.38
504022	40.39
504322	40.38
504622	40.38
504922	40.39
505222	40.38
505522	40.38
505822	40.39
506122	40.38
506422	40.38
506722	40.39
507022	40.39
507322	40.38
507622	40.38
507922	40.38
508222	40.39
508522	40.39
508822	40.38
509122	32.3
509422	14.73
509584	10.07
509585	-40.38
509885	-40.39
510185	-40.38
510485	-40.39
510785	-40.39
511085	-40.39
511385	-40.38
511685	-40.38
511985	-40.38
512285	-40.38
512585	-40.38
512885	-40.38
513185	-40.38
513485	-40.39
513785	-40.38
514085	-40.38
514385	-40.39
514685	-40.39
514985	-40.38
515285	-40.38
515585	-40.39
515885	-40.38
516185	-40.39
516485	-40.38
516785	-40.39
517085	-40.38
517385	-40.38
517685	-40.38
517985	-40.39
518285	-40.39
518585	-40.38
518885	-40.39
519185	-40.38
519485	-40.38
519785	-40.38
520085	-40.38
520385	-40.38
520685	-40.38
520985	-40.38
521285	-40.39
521585	-40.38
521885	-40.39
522185	-40.39
522485	-40.38
522785	-40.38
523085	-40.38
523385	-40.38
523685	-40.38
523985	-40.39
524285	-40.38
524585	-40.38
524885	-40.38
525185	-40.38
525485	-40.38
525785	-40.38
526085	-40.38
526385	-40.38
526685	-40.39
526985	-40.39
527285	-40.38
527585	-40.38
527885	-40.39
528169	-40.38
528185	-40.39
528392	-40.39
528485	-40.38
528638	-40.38
528768	-40.38
528785	-40.38
528888	-40.38
528967	-40.38
528968	40.38
528994	40.39
529054	40.38
529145	40.38
529267	40.38
529421	40.38
529567	40.38
529798	40.38
529867	40.38
530167	40.39
530467	40.39
530767	40.38
531067	40.38
531367	40.38
531667	40.39
531967	40.38
532267	40.39
532567	40.38
532867	40.38
533167	40.38
533467	40.38
533767	40.38
534067	40.38
534367	40.38
534667	40.38
534967	40.38
535267	40.39
535567	40.39
535867	40.38
536167	40.39
536467	40.39
536767	40.39
537067	40.39
537367	40.39
537667	40.38
537967	40.38
538267	40.38
538567	40.39
538867	40.38
539167	40.39
539467	40.38
539767	40.38
540067	40.38
540367	40.38
540667	40.39
540967	40.39
541267	40.38
541567	40.38
541867	40.38
542167	40.39
542467	40.38
542767	40.38
543067	40.38
543367	40.38
543667	40.39
543967	40.38
544267	40.39
544567	40.38
544867	40.38
545167	40.38
545467	40.39
545767	40.39
546067	40.39
546367	40.39
546667	40.38
546967	40.38
547267	40.39
547567	40.39
547867	40.39
548167	30.72
548467	13.98
548612	10.06
548613	-40.38
548912	-40.38
549212	-40.38
549512	-40.38
549812	-40.38
550112	-40.39
550412	-40.38
550712	-40.38
551012	-40.39
551312	-40.38
551612	-40.38
551912	-40.38
552212	-40.38
552512	-40.38
552812	-40.39
553112	-40.39
553412	-40.39
553712	-40.38
554012	-40.38
554312	-40.38
554612	-40.39
554912	-40.39
555212	-40.39
555512	-40.38
555812	-40.38
556112	-40.38
556412	-40.38
556712	-40.38
557012	-40.38
557312	-40.38
557612	-40.38
557912	-40.38
558212	-40.39
558512	-40.38
558812	-40.38
559112	-40.38
559412	-40.39
559712	-40.39
560012	-40.39
560312	-40.38
560612	-40.38
560912	-40.38
561212	-40.38
561512	-40.38
561812	-40.38
562112	-40.38
562412	-40.38
562712	-40.38
563012	-40.38
563312	-40.38
563612	-40.39
563912	-40.39
564212	-40.39
564512	-40.38
564812	-40.38
565112	-40.39
565412	-40.39
565712	-40.38
566012	-40.38
566312	-40.38
566612	-40.39
566912	-40.39
567188	-40.38
567212	-40.38
567415	-40.39
567512	-40.38
567663	-40.38
567790	-40.38
567812	-40.38
567914	-40.39
567976	-40.38
567977	40.38
568004	40.39
568064	40.38
568157	40.38
568276	40.38
568429	40.38
568576	40.38
568809	40.39
568876	40.38
569176	40.38
569476	40.38
569776	40.39
570076	40.38
570376	40.39
570676	40.38
570976	40.39
571276	40.38
571576	40.38
571876	40.39
572176	40.39
572476	40.39
572776	40.38
573076	40.38
573376	40.38
573676	40.39
573976	40.39
574276	40.38
574576	40.38
574876	40.39
575176	40.38
575476	40.38
575776	40.39
576076	40.39
576376	40.38
576676	40.38
576976	40.38
577276	40.38
577576	40.39
577876	40.38
578176	40.38
578476	40.38
578776	40.38
579076	40.39
579376	40.38
579676	40.38
579976	40.38
580276	40.38
580576	40.39
580876	40.38
581176	40.39
581476	40.38
581776	40.38
582076	40.38
582376	40.38
582676	40.39
582976	40.38
583276	40.38
583576	40.38
583876	40.39
584176	40.38
584476	40.38
584776	40.38
585076	40.38
585376	40.39
585676	40.38
585976	40.39
586276	40.39
586576	40.39
586876	40.39
587176	29.34
587476	13.43
587605	10.06
587605	-40.39
587905	-40.39
588205	-40.39
588505	-40.39
588805	-40.38
589105	-40.38
589405	-40.38
589705	-40.38
590005	-40.38
590305	-40.38
590605	-40.38
590905	-40.38
591205	-40.39
591505	-40.38
591805	-40.38
592105	-40.38
592405	-40.38
592705	-40.38
593005	-40.39
593305	-40.38
593605	-40.38
593905	-40.39
594205	-40.38
594505	-40.39
594805	-40.39
595105	-40.38
595405	-40.38
595705	-40.38
596005	-40.38
596305	-40.38
596605	-40.39
596905	-40.39
597206	-40.39
597506	-40.38
597806	-40.38
598106	-40.38
598405	-40.39
598705	-40.38
599005	-40.38
599305	-40.38
599605	-40.38
599905	-40.38
600205	-40.38
600505	-40.39
600805	-40.39
601105	-40.38
601405	-40.38
601705	-40.38
602005	-40.38
602305	-40.39
602605	-40.39
602905	-40.38
603205	-40.38
603505	-40.38
603805	-40.38
604105	-40.38
604405	-40.39
604705	-40.39
605005	-40.39
605305	-40.39
605605	-40.38
605905	-40.39
606173	-40.38
606205	-40.38
606406	-40.38
606505	-40.38
606654	-40.38
606778	-40.38
606805	-40.39
606904	-40.38
606953	-40.38
606954	40.38
606983	40.39
607046	40.39
607139	40.39
607253	40.38
607405	40.38
607553	40.38
607783	40.38
607853	40.38
608153	40.39
608453	40.38
608753	40.38
609053	40.38
609353	40.39
609653	40.38
609953	40.38
610253	40.39
610553	40.38
610853	40.38
611153	40.38
611453	40.38
611753	40.38
612053	40.38
612353	40.38
612653	40.38
612953	40.39
613253	40.39
613553	40.39
613853	40.39
614153	40.38
614453	40.38
614753	40.38
615053	40.38
615353	40.39
615653	40.38
615953	40.38
616253	40.38
616553	40.38
616853	40.38
617153	40.38
617453	40.38
617753	40.38
618053	40.38
618353	40.39
618653	40.38
618953	40.38
619253	40.38
619553	40.39
619853	40.39
620153	40.38
620453	40.38
620753	40.38
621053	40.38
621353	40.38
621653	40.38
621953	40.38
622253	40.38
622553	40.38
622853	40.38
623153	40.38
623453	40.38
623753	40.38
624053	40.38
624353	40.39
624653	40.38
624953	40.38
625253	40.38
625553	40.38
625853	40.38
626153	28.22
626453	13.1
626562	10.05
626563	-40.38
626862	-40.39
627162	-40.38
627462	-40.38
627762	-40.38
628062	-40.38
628362	-40.38
628662	-40.38
628962	-40.38
629262	-40.38
629562	-40.38
629862	-40.38
630162	-40.38
630462	-40.38
630762	-40.39
631062	-40.39
631362	-40.38
631662	-40.39
631962	-40.39
632262	-40.38
632562	-40.39
632862	-40.39
633162	-40.39
633462	-40.38
633762	-40.38
634062	-40.39
634362	-40.39
634662	-40.39
634962	-40.39
635262	-40.39
635562	-40.38
635862	-40.39
636162	-40.38
636462	-40.38
636762	-40.38
637062	-40.39
637362	-40.38
637662	-40.38
637962	-40.39
638262	-40.38
638562	-40.39
638862	-40.39
639162	-40.38
639462	-40.38
639762	-40.38
640062	-40.38
640362	-40.38
640662	-40.38
640962	-40.38
641262	-40.38
641562	-40.38
641862	-40.38
642162	-40.38
642462	-40.38
642762	-40.38
643062	-40.38
643362	-40.38
643662	-40.38
643962	-40.38
644262	-40.39
644562	-40.38
644862	-40.39
645125	-40.38
645162	-40.38
645359	-40.38
645462	-40.38
645608	-40.38
645730	-40.38
645762	-40.38
645858	-40.38
645895	-40.38
645896	40.38
645925	40.38
645987	40.39
646081	40.39
646195	40.39
646346	40.38
646495	40.39
646726	40.38
646795	40.38
647095	40.38
647395	40.38
647695	40.38
647995	40.39
648295	40.39
648595	40.38
648895	40.38
649195	40.38
649495	40.38
649795	40.38
650095	40.39
650395	40.38
650695	40.39
650995	40.38
651295	40.38
651595	40.38
651895	40.38
652195	40.38
652495	40.38
652795	40.38
653095	40.38
653395	40.39
653695	40.38
653995	40.38
654295	40.38
654595	40.38
654895	40.38
655195	40.38
655495	40.38
655795	40.39
656095	40.38
656395	40.38
656695	40.39
656995	40.38
657295	40.38
657595	40.39
657895	40.39
658195	40.38
658495	40.38
658795	40.39
659095	40.39
659395	40.38
659695	40.38
659995	40.38
660295	40.38
660595	40.38
660895	40.39
661195	40.38
661495	40.38
661795	40.38
662095	40.39
662395	40.39
662695	40.38
662995	40.39
663295	40.38
663595	40.38
663895	40.38
664195	40.38
664495	40.39
664795	40.39
665095	26.87
665395	12.33
665482	10.03
665483	-40.39
665782	-40.38
666082	-40.38
666382	-40.38
666682	-40.38
666982	-40.38
667282	-40.38
667582	-40.38
667882	-40.39
668182	-40.38
668482	-40.39
668782	-40.38
669082	-40.38
669382	-40.38
669682	-40.39
669982	-40.38
670282	-40.38
670582	-40.38
670882	-40.39
671182	-40.38
671482	-40.39
671782	-40.38
672082	-40.38
672382	-40.38
672682	-40.39
672982	-40.39
673282	-40.38
673582	-40.38
673882	-40.38
674182	-40.38
674482	-40.38
674782	-40.38
675082	-40.38
675382	-40.38
675682	-40.38
675982	-40.38
676282	-40.38
676582	-40.38
676882	-40.38
677182	-40.38
677482	-40.38
677782	-40.38
678082	-40.39
678382	-40.38
678682	-40.38
678982	-40.38
679282	-40.38
679582	-40.39
679882	-40.38
680182	-40.38
680482	-40.38
680782	-40.38
681082	-40.38
681382	-40.38
681682	-40.39
681982	-40.38
682282	-40.39
682582	-40.39
682882	-40.38
683182	-40.38
683482	-40.39
683782	-40.38
684038	-40.38
684082	-40.38
684274	-40.38
684382	-40.38
684526	-40.38
684646	-40.38
684682	-40.38
684776	-40.39
684796	-40.38
684797	40.38
684827	40.38
684889	40.39
684982	40.39
685096	40.38
685246	40.39
685396	40.38
685626	40.38
685696	40.38
685996	40.38
686296	40.38
686596	40.38
686896	40.38
687196	40.38
687496	40.38
687796	40.39
688096	40.39
688396	40.39
688696	40.38
688996	40.38
689296	40.38
689596	40.39
689896	40.38
690196	40.38
690496	40.38
690796	40.38
691096	40.38
691396	40.38
691696	40.38
691996	40.38
692296	40.38
692596	40.38
692896	40.38
693196	40.39
693496	40.38
693796	40.38
694096	40.38
694396	40.38
694696	40.39
694996	40.38
695296	40.38
695596	40.38
695896	40.38
696196	40.39
696496	40.38
696796	40.38
697096	40.39
697396	40.39
697696	40.39
697996	40.39
698296	40.38
698596	40.39
698896	40.38
699196	40.38
699496	40.39
699796	40.39
700096	40.38
700396	40.38
700696	40.39
700996	40.39
701296	40.39
701596	40.38
701896	40.39
702196	40.38
702496	40.38
702796	40.38
703096	40.39
703396	40.39
703696	40.38
703996	25.63
704296	12.14
704372	10.09
704373	-40.38
704672	-40.38
704972	-40.38
705272	-40.39
705572	-40.38
705872	-40.38
706172	-40.38
706472	-40.38
706772	-40.39
707072	-40.38
707372	-40.38
707672	-40.38
707972	-40.39
708272	-40.38
708572	-40.38
708872	-40.39
709172	-40.39
709472	-40.38
709772	-40.38
710072	-40.39
710372	-40.39
710672	-40.38
710972	-40.38
711272	-40.38
711572	-40.38
711872	-40.38
712172	-40.39
712472	-40.38
712772	-40.38
713072	-40.39
713372	-40.38
713672	-40.38
713972	-40.38
714272	-40.39
714572	-40.38
714872	-40.38
715172	-40.39
715472	-40.38
715772	-40.39
716072	-40.39
716372	-40.38
716672	-40.38
716972	-40.38
717272	-40.38
717572	-40.38
717872	-40.38
718172	-40.39
718472	-40.38
718772	-40.38
719072	-40.38
719372	-40.38
719672	-40.38
719972	-40.38
720272	-40.38
720572	-40.38
720872	-40.39
721172	-40.38
721472	-40.38
721772	-40.38
722072	-40.38
722372	-40.38
722672	-40.38
722923	-40.38
722972	-40.38
723162	-40.38
723272	-40.39
723413	-40.38
723532	-40.39
723572	-40.38
723663	-40.38
723676	-40.38
723677	40.38
723708	40.38
723772	40.38
723867	40.38
723976	40.38
724125	40.38
724276	40.38
724504	40.38
724576	40.38
724876	40.39
725176	40.39
725476	40.38
725776	40.38
726076	40.38
726376	40.38
726676	40.38
726976	40.39
727276	40.39
727576	40.38
727876	40.38
728176	40.38
728476	40.39
728776	40.38
729076	40.38
729376	40.38
729676	40.38
729976	40.38
730276	40.39
730576	40.39
730876	40.39
731176	40.38
731476	40.39
731776	40.38
732076	40.38
732376	40.38
732676	40.38
732976	40.38
733276	40.38
733576	40.38
733876	40.38
734176	40.39
734476	40.38
734776	40.38
735076	40.38
735376	40.38
735676	40.38
735976	40.38
736276	40.38
736576	40.38
736876	40.38
737176	40.38
737476	40.39
737776	40.38
738076	40.38
738376	40.38
738676	40.38
738976	40.38
739276	40.38
739576	40.38
739876	40.38
740176	40.38
740476	40.38
740776	40.38
741076	40.38
741376	40.38
741676	40.38
741976	40.38
742276	40.39
742576	40.39
742876	24.58
743176	11.63
743240	10.08
743241	-40.38
743540	-40.38
743840	-40.38
744140	-40.38
744440	-40.38
744740	-40.38
745040	-40.38
745340	-40.38
745640	-40.38
745940	-40.38
746240	-40.39
746540	-40.38
746840	-40.38
747140	-40.38
747440	-40.39
747740	-40.38
748040	-40.38
748340	-40.38
748640	-40.39
748940	-40.38
749240	-40.38
749540	-40.39
749840	-40.38
750140	-40.38
750440	-40.38
750740	-40.38
751040	-40.38
751340	-40.38
751640	-40.38
751940	-40.38
752240	-40.39
752540	-40.39
752840	-40.38
753140	-40.38
753440	-40.38
753740	-40.38
754040	-40.38
754340	-40.38
754640	-40.39
754940	-40.38
755240	-40.39
755540	-40.38
755840	-40.38
756140	-40.38
756440	-40.38
756740	-40.38
757040	-40.38
757340	-40.38
757640	-40.38
757940	-40.38
758240	-40.38
758540	-40.38
758840	-40.39
759140	-40.39
759440	-40.38
759740	-40.38
760040	-40.39
760340	-40.38
760640	-40.38
760940	-40.38
761240	-40.38
761540	-40.38
761790	-40.38
761840	-40.38
762029	-40.38
762140	-40.38
762279	-40.38
762397	-40.38
762440	-40.38
762530	-40.38
762531	40.38
762563	40.38
762627	40.38
762720	40.38
762830	40.38
762978	40.38
763130	40.39
763358	40.38
763430	40.38
763730	40.38
764030	40.38
764330	40.38
764630	40.38
764930	40.38
765230	40.39
765530	40.38
765830	40.38
766130	40.39
766430	40.38
766730	40.38
767030	40.38
767330	40.38
767630	40.38
767930	40.38
768230	40.38
768530	40.38
768830	40.39
769130	40.39
769430	40.38
769730	40.38
770030	40.38
770330	40.38
770630	40.38
770930	40.39
771230	40.38
771530	40.39
771830	40.39
772130	40.38
772430	40.38
772730	40.38
773030	40.39
773330	40.39
773630	40.39
773930	40.38
774230	40.38
774530	40.39
774830	40.38
775130	40.38
775430	40.38
775730	40.39
776030	40.39
776330	40.38
776630	40.39
776930	40.39
777230	40.39
777530	40.39
777830	40.38
778130	40.38
778430	40.38
778730	40.39
779030	40.39
779330	40.39
779630	40.38
779930	40.39
780230	40.38
780530	40.39
780830	40.38
781130	40.38
781430	40.38
781730	23.87
782030	11.31
782079	10.06
782080	-40.38
782379	-40.39
782679	-40.39
782979	-40.38
783279	-40.38
783579	-40.39
783879	-40.39
784179	-40.38
784479	-40.38
784779	-40.39
785079	-40.38
785379	-40.39
785679	-40.38
785979	-40.39
786279	-40.39
786579	-40.38
786879	-40.38
787179	-40.38
787479	-40.38
787779	-40.39
788079	-40.38
788379	-40.38
788679	-40.38
788979	-40.38
789279	-40.38
789579	-40.38
789879	-40.38
790179	-40.38
790479	-40.39
790779	-40.38
791079	-40.38
791379	-40.38
791679	-40.38
791979	-40.39
792279	-40.38
792579	-40.39
792879	-40.38
793179	-40.38
793479	-40.38
793779	-40.38
794079	-40.38
794379	-40.38
794679	-40.38
794979	-40.38
795279	-40.38
795579	-40.39
795879	-40.39
796179	-40.39
796479	-40.38
796779	-40.38
797079	-40.39
797379	-40.38
797679	-40.39
797979	-40.38
798279	-40.38
798579	-40.38
798879	-40.38
799179	-40.39
799479	-40.38
799779	-40.38
800079	-40.38
800379	-40.38
800626	-40.38
800679	-40.38
800866	-40.38
800979	-40.39
801117	-40.38
801232	-40.38
801279	-40.39
801359	-40.38
801360	40.38
801392	40.38
801457	40.38
801551	40.38
801659	40.38
801807	40.39
801959	40.38
802184	40.38
802259	40.38
802559	40.38
802859	40.39
803159	40.38
803459	40.38
803759	40.39
804059	40.38
804359	40.39
804659	40.39
804959	40.38
805259	40.38
805559	40.38
805859	40.38
806159	40.39
806459	40.39
806759	40.38
807059	40.38
807359	40.39
807659	40.38
807959	40.38
808259	40.38
808559	40.38
808859	40.38
809159	40.38
809459	40.39
809759	40.38
810059	40.39
810359	40.38
810659	40.38
810959	40.38
811259	40.38
811559	40.38
811859	40.38
812159	40.38
812459	40.38
812759	40.38
813059	40.39
813359	40.38
813659	40.39
813959	40.39
814259	40.38
814559	40.38
814859	40.38
815159	40.38
815459	40.38
815759	40.39
816059	40.38
816359	40.38
816659	40.39
816959	40.38
817259	40.38
817559	40.38
817859	40.38
818159	40.38
818459	40.38
818759	40.39
819059	40.39
819359	40.38
819659	40.38
819959	40.38
820259	40.38
820559	23.04
820859	11.15
820898	10.08
820899	-40.38
821198	-40.38
821498	-40.38
821798	-40.38
822098	-40.38
822398	-40.38
822698	-40.38
822998	-40.38
823298	-40.38
823598	-40.38
823898	-40.38
824198	-40.39
824498	-40.38
824798	-40.38
825098	-40.38
825398	-40.39
825698	-40.38
825998	-40.39
826298	-40.38
826598	-40.38
826898	-40.38
827198	-40.38
827498	-40.38
827798	-40.38
828098	-40.38
828398	-40.38
828698	-40.38
828998	-40.39
829298	-40.38
829598	-40.39
829898	-40.38
830198	-40.38
830498	-40.38
830798	-40.38
831098	-40.39
831398	-40.39
831698	-40.39
831998	-40.38
832298	-40.39
832598	-40.38
832898	-40.38
833198	-40.38
833498	-40.39
833798	-40.38
834098	-40.39
834398	-40.38
834698	-40.39
834998	-40.38
835298	-40.38
835598	-40.38
835898	-40.38
836198	-40.38
836498	-40.38
836798	-40.39
837098	-40.38
837398	-40.38
837698	-40.38
837998	-40.38
838298	-40.39
838598	-40.38
838898	-40.38
839198	-40.38
839441	-40.38
839498	-40.38
839684	-40.38
839798	-40.38
839933	-40.39
840046	-40.38
840098	-40.38
840164	-40.38
840165	40.39
840198	40.38
840263	40.39
840356	40.38
840464	40.38
840612	40.38
840764	40.39
840990	40.39
841064	40.38
841364	40.38
841664	40.38
841964	40.38
842264	40.38
842564	40.38
842864	40.39
843164	40.39
843464	40.38
843765	40.38
844065	40.38
844364	40.38
844664	40.38
844964	40.39
845264	40.39
845564	40.39
845864	40.38
846164	40.38
846464	40.38
846764	40.39
847064	40.38
847364	40.38
847664	40.38
847964	40.38
848264	40.38
848564	40.38
848864	40.38
849164	40.38
849464	40.39
849764	40.38
850064	40.38
850364	40.38
850664	40.38
850964	40.38
851264	40.38
851564	40.38
851864	40.39
852164	40.38
852464	40.38
852764	40.38
853064	40.38
853364	40.38
853664	40.38
853964	40.38
854264	40.38
854564	40.38
854864	40.38
855164	40.38
855464	40.38
855764	40.38
856064	40.38
856364	40.38
856664	40.38
856964	40.38
857264	40.38
857564	40.38
857864	40.38
858164	40.38
858464	40.39
858764	40.38
859064	40.38
859364	22.32
859664	10.73
859688	10.08
859689	-40.38
859988	-40.38
860288	-40.39
860588	-40.38
860888	-40.38
861188	-40.38
861488	-40.38
861788	-40.38
862088	-40.38
862388	-40.38
862688	-40.38
862988	-40.38
863288	-40.38
863588	-40.38
863888	-40.38
864188	-40.38
864488	-40.38
864788	-40.39
865088	-40.38
865388	-40.38
865688	-40.38
865988	-40.38
866288	-40.38
866588	-40.38
866888	-40.39
867188	-40.38
867488	-40.38
867788	-40.38
868088	-40.38
868388	-40.38
868688	-40.38
868988	-40.38
869288	-40.38
869588	-40.39
869888	-40.39
870188	-40.39
870488	-40.38
870788	-40.38
871088	-40.38
871388	-40.38
871688	-40.38
871988	-40.38
872288	-40.38
872588	-40.39
872888	-40.39
873188	-40.38
873488	-40.38
873788	-40.38
874088	-40.38
874388	-40.38
874688	-40.38
874988	-40.38
875288	-40.38
875588	-40.38
875888	-40.38
876188	-40.38
876488	-40.38
876788	-40.38
877088	-40.38
877388	-40.38
877688	-40.39
877988	-40.38
878227	-40.38
878288	-40.38
878471	-40.39
878588	-40.38
878722	-40.38
878836	-40.38
878888	-40.38
878943	-40.38
878944	40.38
878977	40.38
879044	40.38
879138	40.38
879243	40.38
879391	40.38
879543	40.38
879769	40.38
879843	40.38
880143	40.39
880443	40.38
880743	40.39
881043	40.38
881343	40.38
881643	40.38
881943	40.39
882243	40.39
882543	40.38
882843	40.38
883143	40.38
883443	40.38
883743	40.38
884043	40.38
884343	40.38
884643	40.39
884943	40.38
885243	40.38
885543	40.39
885843	40.38
886143	40.38
886443	40.38
886743	40.38
887043	40.39
887343	40.38
887643	40.38
887943	40.38
888243	40.38
888543	40.38
888843	40.39
889143	40.38
889443	40.38
889743	40.38
890043	40.39
890343	40.38
890643	40.38
890943	40.38
891243	40.38
891543	40.39
891843	40.38
892143	40.38
892443	40.39
892743	40.39
893043	40.38
893343	40.38
893643	40.38
893943	40.38
894243	40.38
894543	40.38
894843	40.38
895143	40.38
895443	40.38
895743	40.38
896043	40.38
896343	40.38
896643	40.38
896943	40.38
897243	40.38
897543	40.38
897843	40.38
898143	21.46
898443	10.41
898453	9.99
898454	-40.38
898753	-40.39
899053	-40.39
899353	-40.38
899653	-40.38
899953	-40.38
900253	-40.38
900553	-40.39
900853	-40.38
901153	-40.38
901453	-40.38
901753	-40.38
902053	-40.38
902353	-40.38
902653	-40.38
902953	-40.38
903253	-40.38
903553	-40.39
903853	-40.38
904153	-40.38
904453	-40.38
904754	-40.38
905054	-40.38
905354	-40.38
905653	-40.38
905953	-40.39
906253	-40.38
906553	-40.39
906853	-40.39
907153	-40.38
907453	-40.38
907753	-40.38
908053	-40.38
908353	-40.38
908653	-40.38
908953	-40.39
909253	-40.38
909553	-40.38
909853	-40.38
910153	-40.38
910453	-40.38
910753	-40.39
911053	-40.38
911353	-40.38
911653	-40.38
911953	-40.38
912253	-40.38
912553	-40.38
912853	-40.38
913153	-40.38
913453	-40.38
913753	-40.38
914053	-40.38
914353	-40.38
914653	-40.38
914953	-40.38
915253	-40.38
915553	-40.38
915853	-40.38
916153	-40.38
916453	-40.38
916753	-40.38
916990	-40.38
917053	-40.38
917233	-40.38
917353	-40.38
917483	-40.38
917595	-40.38
917653	-40.38
917695	-40.38
917696	40.38
917730	40.38
917797	40.38
917890	40.39
917995	40.38
918142	40.38
